year,week,date,home_team,away_team,home_score,away_score
2015,1,2015-09-10,NE,PIT,28,21
2015,1,2015-09-13,CHI,GB,23,31
2015,1,2015-09-13,LAR,SEA,34,31
2015,1,2015-09-13,HOU,KC,20,27
2015,1,2015-09-13,WAS,MIA,10,17
2015,1,2015-09-13,BUF,IND,27,14
2015,1,2015-09-13,JAX,CAR,9,20
2015,1,2015-09-13,NYJ,CLE,31,10
2015,1,2015-09-13,ARI,NO,31,19
2015,1,2015-09-13,LAC,DET,33,28
2015,1,2015-09-13,LV,CIN,13,33
2015,1,2015-09-13,DEN,BAL,19,13
2015,1,2015-09-13,TB,TEN,14,42
2015,1,2015-09-13,DAL,NYG,27,26
2015,1,2015-09-14,ATL,PHI,26,24
2015,1,2015-09-14,SF,MIN,20,3
2015,2,2015-09-17,KC,DEN,24,31
2015,2,2015-09-20,CHI,ARI,23,48
2015,2,2015-09-20,NYG,ATL,20,24
2015,2,2015-09-20,BUF,NE,32,40
2015,2,2015-09-20,CAR,HOU,24,17
2015,2,2015-09-20,CLE,TEN,28,14
2015,2,2015-09-20,NO,TB,19,26
2015,2,2015-09-20,PIT,SF,43,18
2015,2,2015-09-20,CIN,LAC,24,19
2015,2,2015-09-20,MIN,DET,26,16
2015,2,2015-09-20,WAS,LAR,24,10
2015,2,2015-09-20,JAX,MIA,23,20
2015,2,2015-09-20,LV,BAL,37,33
2015,2,2015-09-20,PHI,DAL,10,20
2015,2,2015-09-20,GB,SEA,27,17
2015,2,2015-09-21,IND,NYJ,7,20
2015,3,2015-09-24,NYG,WAS,32,21
2015,3,2015-09-27,LAR,PIT,6,12
2015,3,2015-09-27,BAL,CIN,24,28
2015,3,2015-09-27,CLE,LV,20,27
2015,3,2015-09-27,MIN,LAC,31,14
2015,3,2015-09-27,DAL,ATL,28,39
2015,3,2015-09-27,CAR,NO,27,22
2015,3,2015-09-27,TEN,IND,33,35
2015,3,2015-09-27,HOU,TB,19,9
2015,3,2015-09-27,NYJ,PHI,17,24
2015,3,2015-09-27,NE,JAX,51,17
2015,3,2015-09-27,ARI,SF,47,7
2015,3,2015-09-27,MIA,BUF,14,41
2015,3,2015-09-27,SEA,CHI,26,0
2015,3,2015-09-27,DET,DEN,12,24
2015,3,2015-09-28,GB,KC,38,28
2015,4,2015-10-01,PIT,BAL,20,23
2015,4,2015-10-04,MIA,NYJ,14,27
2015,4,2015-10-04,ATL,HOU,48,21
2015,4,2015-10-04,BUF,NYG,10,24
2015,4,2015-10-04,CHI,LV,22,20
2015,4,2015-10-04,IND,JAX,16,13
2015,4,2015-10-04,TB,CAR,23,37
2015,4,2015-10-04,CIN,KC,36,21
2015,4,2015-10-04,WAS,PHI,23,20
2015,4,2015-10-04,LAC,CLE,30,27
2015,4,2015-10-04,ARI,LAR,22,24
2015,4,2015-10-04,DEN,MIN,23,20
2015,4,2015-10-04,SF,GB,3,17
2015,4,2015-10-04,NO,DAL,26,20
2015,4,2015-10-05,SEA,DET,13,10
2015,5,2015-10-08,HOU,IND,20,27
2015,5,2015-10-11,ATL,WAS,25,19
2015,5,2015-10-11,KC,CHI,17,18
2015,5,2015-10-11,BAL,CLE,30,33
2015,5,2015-10-11,GB,LAR,24,10
2015,5,2015-10-11,TB,JAX,38,31
2015,5,2015-10-11,TEN,BUF,13,14
2015,5,2015-10-11,CIN,SEA,27,24
2015,5,2015-10-11,PHI,NO,39,17
2015,5,2015-10-11,DET,ARI,17,42
2015,5,2015-10-11,DAL,NE,6,30
2015,5,2015-10-11,LV,DEN,10,16
2015,5,2015-10-11,NYG,SF,30,27
2015,5,2015-10-12,LAC,PIT,20,24
2015,6,2015-10-15,NO,ATL,31,21
2015,6,2015-10-18,NYJ,WAS,34,20
2015,6,2015-10-18,BUF,CIN,21,34
2015,6,2015-10-18,DET,CHI,37,34
2015,6,2015-10-18,CLE,DEN,23,26
2015,6,2015-10-18,JAX,HOU,20,31
2015,6,2015-10-18,MIN,KC,16,10
2015,6,2015-10-18,TEN,MIA,10,38
2015,6,2015-10-18,PIT,ARI,25,13
2015,6,2015-10-18,SEA,CAR,23,27
2015,6,2015-10-18,GB,LAC,27,20
2015,6,2015-10-18,SF,BAL,25,20
2015,6,2015-10-18,IND,NE,27,34
2015,6,2015-10-19,PHI,NYG,27,7
2015,7,2015-10-22,SF,SEA,3,20
2015,7,2015-10-25,JAX,BUF,34,31
2015,7,2015-10-25,LAR,CLE,24,6
2015,7,2015-10-25,NE,NYJ,30,23
2015,7,2015-10-25,TEN,ATL,7,10
2015,7,2015-10-25,DET,MIN,19,28
2015,7,2015-10-25,MIA,HOU,44,26
2015,7,2015-10-25,IND,NO,21,27
2015,7,2015-10-25,KC,PIT,23,13
2015,7,2015-10-25,WAS,TB,31,30
2015,7,2015-10-25,LAC,LV,29,37
2015,7,2015-10-25,NYG,DAL,27,20
2015,7,2015-10-25,CAR,PHI,27,16
2015,7,2015-10-26,ARI,BAL,26,18
2015,8,2015-10-29,NE,MIA,36,7
2015,8,2015-11-01,KC,DET,45,10
2015,8,2015-11-01,CHI,MIN,20,23
2015,8,2015-11-01,LAR,SF,27,6
2015,8,2015-11-01,PIT,CIN,10,16
2015,8,2015-11-01,ATL,TB,20,23
2015,8,2015-11-01,CLE,ARI,20,34
2015,8,2015-11-01,HOU,TEN,20,6
2015,8,2015-11-01,NO,NYG,52,49
2015,8,2015-11-01,BAL,LAC,29,26
2015,8,2015-11-01,LV,NYJ,34,20
2015,8,2015-11-01,DAL,SEA,12,13
2015,8,2015-11-01,DEN,GB,29,10
2015,8,2015-11-02,CAR,IND,29,26
2015,9,2015-11-05,CIN,CLE,31,10
2015,9,2015-11-08,BUF,MIA,33,17
2015,9,2015-11-08,NYJ,JAX,28,23
2015,9,2015-11-08,MIN,LAR,21,18
2015,9,2015-11-08,NE,WAS,27,10
2015,9,2015-11-08,NO,TEN,28,34
2015,9,2015-11-08,PIT,LV,38,35
2015,9,2015-11-08,CAR,GB,37,29
2015,9,2015-11-08,SF,ATL,17,16
2015,9,2015-11-08,TB,NYG,18,32
2015,9,2015-11-08,IND,DEN,27,24
2015,9,2015-11-08,DAL,PHI,27,33
2015,9,2015-11-09,LAC,CHI,19,22
2015,10,2015-11-12,NYJ,BUF,17,22
2015,10,2015-11-15,LAR,CHI,13,37
2015,10,2015-11-15,TEN,CAR,10,27
2015,10,2015-11-15,GB,DET,16,18
2015,10,2015-11-15,PIT,CLE,30,9
2015,10,2015-11-15,TB,DAL,10,6
2015,10,2015-11-15,BAL,JAX,20,22
2015,10,2015-11-15,PHI,MIA,19,20
2015,10,2015-11-15,WAS,NO,47,14
2015,10,2015-11-15,LV,MIN,14,30
2015,10,2015-11-15,DEN,KC,13,29
2015,10,2015-11-15,NYG,NE,26,27
2015,10,2015-11-15,SEA,ARI,32,39
2015,10,2015-11-16,CIN,HOU,6,10
2015,11,2015-11-19,JAX,TEN,19,13
2015,11,2015-11-22,ATL,IND,21,24
2015,11,2015-11-22,CAR,WAS,44,16
2015,11,2015-11-22,CHI,DEN,15,17
2015,11,2015-11-22,DET,LV,18,13
2015,11,2015-11-22,PHI,TB,17,45
2015,11,2015-11-22,BAL,LAR,16,13
2015,11,2015-11-22,MIA,DAL,14,24
2015,11,2015-11-22,HOU,NYJ,24,17
2015,11,2015-11-22,LAC,KC,3,33
2015,11,2015-11-22,MIN,GB,13,30
2015,11,2015-11-22,SEA,SF,29,13
2015,11,2015-11-22,ARI,CIN,34,31
2015,11,2015-11-23,NE,BUF,20,13
2015,12,2015-11-26,DET,PHI,45,14
2015,12,2015-11-26,DAL,CAR,14,33
2015,12,2015-11-26,GB,CHI,13,17
2015,12,2015-11-29,ATL,MIN,10,20
2015,12,2015-11-29,CIN,LAR,31,7
2015,12,2015-11-29,IND,TB,25,12
2015,12,2015-11-29,HOU,NO,24,6
2015,12,2015-11-29,NYJ,MIA,38,20
2015,12,2015-11-29,TEN,LV,21,24
2015,12,2015-11-29,KC,BUF,30,22
2015,12,2015-11-29,JAX,LAC,25,31
2015,12,2015-11-29,WAS,NYG,20,14
2015,12,2015-11-29,SF,ARI,13,19
2015,12,2015-11-29,SEA,PIT,39,30
2015,12,2015-11-29,DEN,NE,30,24
2015,12,2015-11-30,CLE,BAL,27,33
2015,13,2015-12-03,DET,GB,23,27
2015,13,2015-12-06,LAR,ARI,3,27
2015,13,2015-12-06,BUF,HOU,30,21
2015,13,2015-12-06,CHI,SF,20,26
2015,13,2015-12-06,TEN,JAX,42,39
2015,13,2015-12-06,MIN,SEA,7,38
2015,13,2015-12-06,TB,ATL,23,19
2015,13,2015-12-06,CLE,CIN,3,37
2015,13,2015-12-06,MIA,BAL,15,13
2015,13,2015-12-06,NYG,NYJ,20,23
2015,13,2015-12-06,LAC,DEN,3,17
2015,13,2015-12-06,LV,KC,20,34
2015,13,2015-12-06,NO,CAR,38,41
2015,13,2015-12-06,NE,PHI,28,35
2015,13,2015-12-06,PIT,IND,45,10
2015,13,2015-12-07,WAS,DAL,16,19
2015,14,2015-12-10,ARI,MIN,23,20
2015,14,2015-12-13,PHI,BUF,23,20
2015,14,2015-12-13,CHI,WAS,21,24
2015,14,2015-12-13,CIN,PIT,20,33
2015,14,2015-12-13,CLE,SF,24,10
2015,14,2015-12-13,JAX,IND,51,16
2015,14,2015-12-13,LAR,DET,21,14
2015,14,2015-12-13,TB,NO,17,24
2015,14,2015-12-13,NYJ,TEN,30,8
2015,14,2015-12-13,BAL,SEA,6,35
2015,14,2015-12-13,CAR,ATL,38,0
2015,14,2015-12-13,KC,LAC,10,3
2015,14,2015-12-13,DEN,LV,12,15
2015,14,2015-12-13,GB,DAL,28,7
2015,14,2015-12-13,HOU,NE,6,27
2015,14,2015-12-14,MIA,NYG,24,31
2015,15,2015-12-17,LAR,TB,31,23
2015,15,2015-12-19,DAL,NYJ,16,19
2015,15,2015-12-20,JAX,ATL,17,23
2015,15,2015-12-20,NYG,CAR,35,38
2015,15,2015-12-20,MIN,CHI,38,17
2015,15,2015-12-20,IND,HOU,10,16
2015,15,2015-12-20,BAL,KC,14,34
2015,15,2015-12-20,NE,TEN,33,16
2015,15,2015-12-20,WAS,BUF,35,25
2015,15,2015-12-20,LV,GB,20,30
2015,15,2015-12-20,SEA,CLE,30,13
2015,15,2015-12-20,SF,CIN,14,24
2015,15,2015-12-20,PIT,DEN,34,27
2015,15,2015-12-20,LAC,MIA,30,14
2015,15,2015-12-20,PHI,ARI,17,40
2015,15,2015-12-21,NO,DET,27,35
2015,16,2015-12-24,LV,LAC,23,20
2015,16,2015-12-26,PHI,WAS,24,38
2015,16,2015-12-27,ATL,CAR,20,13
2015,16,2015-12-27,BUF,DAL,16,6
2015,16,2015-12-27,MIA,IND,12,18
2015,16,2015-12-27,TEN,HOU,6,34
2015,16,2015-12-27,NYJ,NE,26,20
2015,16,2015-12-27,BAL,PIT,20,17
2015,16,2015-12-27,TB,CHI,21,26
2015,16,2015-12-27,KC,CLE,17,13
2015,16,2015-12-27,DET,SF,32,17
2015,16,2015-12-27,NO,JAX,38,27
2015,16,2015-12-27,ARI,GB,38,8
2015,16,2015-12-27,SEA,LAR,17,23
2015,16,2015-12-27,MIN,NYG,49,17
2015,16,2015-12-28,DEN,CIN,20,17
2015,17,2016-01-03,ATL,NO,17,20
2015,17,2016-01-03,BUF,NYJ,22,17
2015,17,2016-01-03,CHI,DET,20,24
2015,17,2016-01-03,CIN,BAL,24,16
2015,17,2016-01-03,CLE,PIT,12,28
2015,17,2016-01-03,IND,TEN,30,24
2015,17,2016-01-03,HOU,JAX,30,6
2015,17,2016-01-03,MIA,NE,20,10
2015,17,2016-01-03,DAL,WAS,23,34
2015,17,2016-01-03,NYG,PHI,30,35
2015,17,2016-01-03,CAR,TB,38,10
2015,17,2016-01-03,ARI,SEA,6,36
2015,17,2016-01-03,DEN,LAC,27,20
2015,17,2016-01-03,SF,LAR,19,16
2015,17,2016-01-03,KC,LV,23,17
2015,17,2016-01-03,GB,MIN,13,20
2016,1,2016-09-08,DEN,CAR,21,20
2016,1,2016-09-11,BAL,BUF,13,7
2016,1,2016-09-11,JAX,GB,23,27
2016,1,2016-09-11,ATL,TB,24,31
2016,1,2016-09-11,HOU,CHI,23,14
2016,1,2016-09-11,NYJ,CIN,22,23
2016,1,2016-09-11,PHI,CLE,29,10
2016,1,2016-09-11,KC,LAC,33,27
2016,1,2016-09-11,TEN,MIN,16,25
2016,1,2016-09-11,NO,LV,34,35
2016,1,2016-09-11,SEA,MIA,12,10
2016,1,2016-09-11,IND,DET,35,39
2016,1,2016-09-11,DAL,NYG,19,20
2016,1,2016-09-11,ARI,NE,21,23
2016,1,2016-09-12,WAS,PIT,16,38
2016,1,2016-09-12,SF,LAR,28,0
2016,2,2016-09-15,BUF,NYJ,31,37
2016,2,2016-09-18,PIT,CIN,24,16
2016,2,2016-09-18,CLE,BAL,20,25
2016,2,2016-09-18,DET,TEN,15,16
2016,2,2016-09-18,HOU,KC,19,12
2016,2,2016-09-18,NE,MIA,31,24
2016,2,2016-09-18,CAR,SF,46,27
2016,2,2016-09-18,WAS,DAL,23,27
2016,2,2016-09-18,NYG,NO,16,13
2016,2,2016-09-18,ARI,TB,40,7
2016,2,2016-09-18,LAR,SEA,9,3
2016,2,2016-09-18,LV,ATL,28,35
2016,2,2016-09-18,DEN,IND,34,20
2016,2,2016-09-18,LAC,JAX,38,14
2016,2,2016-09-18,MIN,GB,17,14
2016,2,2016-09-19,CHI,PHI,14,29
2016,3,2016-09-22,NE,HOU,27,0
2016,3,2016-09-25,BUF,ARI,33,18
2016,3,2016-09-25,CAR,MIN,10,22
2016,3,2016-09-25,CIN,DEN,17,29
2016,3,2016-09-25,MIA,CLE,30,24
2016,3,2016-09-25,GB,DET,34,27
2016,3,2016-09-25,JAX,BAL,17,19
2016,3,2016-09-25,NYG,WAS,27,29
2016,3,2016-09-25,TEN,LV,10,17
2016,3,2016-09-25,TB,LAR,32,37
2016,3,2016-09-25,SEA,SF,37,18
2016,3,2016-09-25,IND,LAC,26,22
2016,3,2016-09-25,PHI,PIT,34,3
2016,3,2016-09-25,KC,NYJ,24,3
2016,3,2016-09-25,DAL,CHI,31,17
2016,3,2016-09-26,NO,ATL,32,45
2016,4,2016-09-29,CIN,MIA,22,7
2016,4,2016-10-02,JAX,IND,30,27
2016,4,2016-10-02,CHI,DET,17,14
2016,4,2016-10-02,NE,BUF,0,16
2016,4,2016-10-02,HOU,TEN,27,20
2016,4,2016-10-02,BAL,LV,27,28
2016,4,2016-10-02,NYJ,SEA,17,27
2016,4,2016-10-02,ATL,CAR,48,33
2016,4,2016-10-02,WAS,CLE,31,20
2016,4,2016-10-02,TB,DEN,7,27
2016,4,2016-10-02,ARI,LAR,13,17
2016,4,2016-10-02,SF,DAL,17,24
2016,4,2016-10-02,LAC,NO,34,35
2016,4,2016-10-02,PIT,KC,43,14
2016,4,2016-10-03,MIN,NYG,24,10
2016,5,2016-10-06,SF,ARI,21,33
2016,5,2016-10-09,IND,CHI,29,23
2016,5,2016-10-09,CLE,NE,13,33
2016,5,2016-10-09,DET,PHI,24,23
2016,5,2016-10-09,MIA,TEN,17,30
2016,5,2016-10-09,PIT,NYJ,31,13
2016,5,2016-10-09,BAL,WAS,10,16
2016,5,2016-10-09,MIN,HOU,31,13
2016,5,2016-10-09,DEN,ATL,16,23
2016,5,2016-10-09,LAR,BUF,19,30
2016,5,2016-10-09,DAL,CIN,28,14
2016,5,2016-10-09,LV,LAC,34,31
2016,5,2016-10-09,GB,NYG,23,16
2016,5,2016-10-10,CAR,TB,14,17
2016,6,2016-10-13,LAC,DEN,21,13
2016,6,2016-10-16,BUF,SF,45,16
2016,6,2016-10-16,CHI,JAX,16,17
2016,6,2016-10-16,NE,CIN,35,17
2016,6,2016-10-16,TEN,CLE,28,26
2016,6,2016-10-16,DET,LAR,31,28
2016,6,2016-10-16,MIA,PIT,30,15
2016,6,2016-10-16,NYG,BAL,27,23
2016,6,2016-10-16,WAS,PHI,27,20
2016,6,2016-10-16,NO,CAR,41,38
2016,6,2016-10-16,LV,KC,10,26
2016,6,2016-10-16,GB,DAL,16,30
2016,6,2016-10-16,SEA,ATL,26,24
2016,6,2016-10-16,HOU,IND,26,23
2016,6,2016-10-17,ARI,NYJ,28,3
2016,7,2016-10-20,GB,CHI,26,10
2016,7,2016-10-23,LAR,NYG,10,17
2016,7,2016-10-23,JAX,LV,16,33
2016,7,2016-10-23,PHI,MIN,21,10
2016,7,2016-10-23,MIA,BUF,28,25
2016,7,2016-10-23,CIN,CLE,31,17
2016,7,2016-10-23,TEN,IND,26,34
2016,7,2016-10-23,DET,WAS,20,17
2016,7,2016-10-23,KC,NO,27,21
2016,7,2016-10-23,NYJ,BAL,24,16
2016,7,2016-10-23,ATL,LAC,30,33
2016,7,2016-10-23,SF,TB,17,34
2016,7,2016-10-23,PIT,NE,16,27
2016,7,2016-10-23,ARI,SEA,6,6
2016,7,2016-10-24,DEN,HOU,27,9
2016,8,2016-10-27,TEN,JAX,36,22
2016,8,2016-10-30,CIN,WAS,27,27
2016,8,2016-10-30,CAR,ARI,30,20
2016,8,2016-10-30,BUF,NE,25,41
2016,8,2016-10-30,CLE,NYJ,28,31
2016,8,2016-10-30,IND,KC,14,30
2016,8,2016-10-30,TB,LV,24,30
2016,8,2016-10-30,NO,SEA,25,20
2016,8,2016-10-30,HOU,DET,20,13
2016,8,2016-10-30,DEN,LAC,27,19
2016,8,2016-10-30,ATL,GB,33,32
2016,8,2016-10-30,DAL,PHI,29,23
2016,8,2016-10-31,CHI,MIN,20,10
2016,9,2016-11-03,TB,ATL,28,43
2016,9,2016-11-06,KC,JAX,19,14
2016,9,2016-11-06,MIA,NYJ,27,23
2016,9,2016-11-06,NYG,PHI,28,23
2016,9,2016-11-06,BAL,PIT,21,14
2016,9,2016-11-06,CLE,DAL,10,35
2016,9,2016-11-06,MIN,DET,16,22
2016,9,2016-11-06,LAR,CAR,10,13
2016,9,2016-11-06,SF,NO,23,41
2016,9,2016-11-06,GB,IND,26,31
2016,9,2016-11-06,LAC,TEN,43,35
2016,9,2016-11-06,LV,DEN,30,20
2016,9,2016-11-07,SEA,BUF,31,25
2016,10,2016-11-10,BAL,CLE,28,7
2016,10,2016-11-13,CAR,KC,17,20
2016,10,2016-11-13,TB,CHI,36,10
2016,10,2016-11-13,TEN,GB,47,25
2016,10,2016-11-13,JAX,HOU,21,24
2016,10,2016-11-13,WAS,MIN,26,20
2016,10,2016-11-13,PHI,ATL,24,15
2016,10,2016-11-13,NO,DEN,23,25
2016,10,2016-11-13,NYJ,LAR,6,9
2016,10,2016-11-13,LAC,MIA,24,31
2016,10,2016-11-13,ARI,SF,23,20
2016,10,2016-11-13,PIT,DAL,30,35
2016,10,2016-11-13,NE,SEA,24,31
2016,10,2016-11-14,NYG,CIN,21,20
2016,11,2016-11-17,CAR,NO,23,20
2016,11,2016-11-20,CIN,BUF,12,16
2016,11,2016-11-20,NYG,CHI,22,16
2016,11,2016-11-20,IND,TEN,24,17
2016,11,2016-11-20,MIN,ARI,30,24
2016,11,2016-11-20,DAL,BAL,27,17
2016,11,2016-11-20,DET,JAX,26,19
2016,11,2016-11-20,KC,TB,17,19
2016,11,2016-11-20,CLE,PIT,9,24
2016,11,2016-11-20,LAR,MIA,10,14
2016,11,2016-11-20,SF,NE,17,30
2016,11,2016-11-20,SEA,PHI,26,15
2016,11,2016-11-20,WAS,GB,42,24
2016,11,2016-11-21,LV,HOU,27,20
2016,12,2016-11-24,DET,MIN,16,13
2016,12,2016-11-24,DAL,WAS,31,26
2016,12,2016-11-24,IND,PIT,7,28
2016,12,2016-11-27,ATL,ARI,38,19
2016,12,2016-11-27,BUF,JAX,28,21
2016,12,2016-11-27,CHI,TEN,21,27
2016,12,2016-11-27,BAL,CIN,19,14
2016,12,2016-11-27,HOU,LAC,13,21
2016,12,2016-11-27,MIA,SF,31,24
2016,12,2016-11-27,NO,LAR,49,21
2016,12,2016-11-27,CLE,NYG,13,27
2016,12,2016-11-27,TB,SEA,14,5
2016,12,2016-11-27,LV,CAR,35,32
2016,12,2016-11-27,NYJ,NE,17,22
2016,12,2016-11-27,DEN,KC,27,30
2016,12,2016-11-28,PHI,GB,13,27
2016,13,2016-12-01,MIN,DAL,15,17
2016,13,2016-12-04,ATL,KC,28,29
2016,13,2016-12-04,CHI,SF,26,6
2016,13,2016-12-04,CIN,PHI,32,14
2016,13,2016-12-04,JAX,DEN,10,20
2016,13,2016-12-04,NO,DET,13,28
2016,13,2016-12-04,GB,HOU,21,13
2016,13,2016-12-04,BAL,MIA,38,6
2016,13,2016-12-04,NE,LAR,26,10
2016,13,2016-12-04,LV,BUF,38,24
2016,13,2016-12-04,ARI,WAS,31,23
2016,13,2016-12-04,PIT,NYG,24,14
2016,13,2016-12-04,LAC,TB,21,28
2016,13,2016-12-04,SEA,CAR,40,7
2016,13,2016-12-05,NYJ,IND,10,41
2016,14,2016-12-08,KC,LV,21,13
2016,14,2016-12-11,BUF,PIT,20,27
2016,14,2016-12-11,CAR,LAC,28,16
2016,14,2016-12-11,DET,CHI,20,17
2016,14,2016-12-11,CLE,CIN,10,23
2016,14,2016-12-11,IND,HOU,17,22
2016,14,2016-12-11,MIA,ARI,26,23
2016,14,2016-12-11,TEN,DEN,13,10
2016,14,2016-12-11,JAX,MIN,16,25
2016,14,2016-12-11,PHI,WAS,22,27
2016,14,2016-12-11,SF,NYJ,17,23
2016,14,2016-12-11,LAR,ATL,14,42
2016,14,2016-12-11,GB,SEA,38,10
2016,14,2016-12-11,TB,NO,16,11
2016,14,2016-12-11,NYG,DAL,10,7
2016,14,2016-12-12,NE,BAL,30,23
2016,15,2016-12-15,SEA,LAR,24,3
2016,15,2016-12-17,NYJ,MIA,13,34
2016,15,2016-12-18,BUF,CLE,33,13
2016,15,2016-12-18,CHI,GB,27,30
2016,15,2016-12-18,CIN,PIT,20,24
2016,15,2016-12-18,MIN,IND,6,34
2016,15,2016-12-18,NYG,DET,17,6
2016,15,2016-12-18,HOU,JAX,21,20
2016,15,2016-12-18,KC,TEN,17,19
2016,15,2016-12-18,BAL,PHI,27,26
2016,15,2016-12-18,ATL,SF,41,13
2016,15,2016-12-18,ARI,NO,41,48
2016,15,2016-12-18,DEN,NE,3,16
2016,15,2016-12-18,LAC,LV,16,19
2016,15,2016-12-18,DAL,TB,26,20
2016,15,2016-12-19,WAS,CAR,15,26
2016,16,2016-12-22,PHI,NYG,24,19
2016,16,2016-12-24,CAR,ATL,16,33
2016,16,2016-12-24,BUF,MIA,31,34
2016,16,2016-12-24,CHI,WAS,21,41
2016,16,2016-12-24,CLE,LAC,20,17
2016,16,2016-12-24,GB,MIN,38,25
2016,16,2016-12-24,JAX,TEN,38,17
2016,16,2016-12-24,NE,NYJ,41,3
2016,16,2016-12-24,LV,IND,33,25
2016,16,2016-12-24,SEA,ARI,31,34
2016,16,2016-12-24,NO,TB,31,24
2016,16,2016-12-24,LAR,SF,21,22
2016,16,2016-12-24,HOU,CIN,12,10
2016,16,2016-12-25,PIT,BAL,31,27
2016,16,2016-12-25,KC,DEN,33,10
2016,16,2016-12-26,DAL,DET,42,21
2016,17,2017-01-01,NYJ,BUF,30,10
2016,17,2017-01-01,TB,CAR,17,16
2016,17,2017-01-01,MIN,CHI,38,10
2016,17,2017-01-01,CIN,BAL,27,10
2016,17,2017-01-01,PIT,CLE,27,24
2016,17,2017-01-01,IND,JAX,24,20
2016,17,2017-01-01,PHI,DAL,27,13
2016,17,2017-01-01,TEN,HOU,24,17
2016,17,2017-01-01,MIA,NE,14,35
2016,17,2017-01-01,ATL,NO,38,32
2016,17,2017-01-01,LAR,ARI,6,44
2016,17,2017-01-01,DEN,LV,24,6
2016,17,2017-01-01,LAC,KC,27,37
2016,17,2017-01-01,WAS,NYG,10,19
2016,17,2017-01-01,SF,SEA,23,25
2016,17,2017-01-01,DET,GB,24,31
2017,1,2017-09-07,NE,KC,27,42
2017,1,2017-09-10,CHI,ATL,17,23
2017,1,2017-09-10,BUF,NYJ,21,12
2017,1,2017-09-10,CIN,BAL,0,20
2017,1,2017-09-10,CLE,PIT,18,21
2017,1,2017-09-10,DET,ARI,35,23
2017,1,2017-09-10,HOU,JAX,7,29
2017,1,2017-09-10,TEN,LV,16,26
2017,1,2017-09-10,WAS,PHI,17,30
2017,1,2017-09-10,LAR,IND,46,9
2017,1,2017-09-10,SF,CAR,3,23
2017,1,2017-09-10,GB,SEA,17,9
2017,1,2017-09-10,DAL,NYG,19,3
2017,1,2017-09-11,MIN,NO,29,19
2017,1,2017-09-11,DEN,LAC,24,21
2017,2,2017-09-14,CIN,HOU,9,13
2017,2,2017-09-17,CAR,BUF,9,3
2017,2,2017-09-17,TB,CHI,29,7
2017,2,2017-09-17,BAL,CLE,24,10
2017,2,2017-09-17,IND,ARI,13,16
2017,2,2017-09-17,JAX,TEN,16,37
2017,2,2017-09-17,KC,PHI,27,20
2017,2,2017-09-17,PIT,MIN,26,9
2017,2,2017-09-17,NO,NE,20,36
2017,2,2017-09-17,LAC,MIA,17,19
2017,2,2017-09-17,LV,NYJ,45,20
2017,2,2017-09-17,DEN,DAL,42,17
2017,2,2017-09-17,LAR,WAS,20,27
2017,2,2017-09-17,SEA,SF,12,9
2017,2,2017-09-17,ATL,GB,34,23
2017,2,2017-09-18,NYG,DET,10,24
2017,3,2017-09-21,SF,LAR,39,41
2017,3,2017-09-24,JAX,BAL,44,7
2017,3,2017-09-24,NYJ,MIA,20,6
2017,3,2017-09-24,DET,ATL,26,30
2017,3,2017-09-24,BUF,DEN,26,16
2017,3,2017-09-24,CAR,NO,13,34
2017,3,2017-09-24,CHI,PIT,23,17
2017,3,2017-09-24,IND,CLE,31,28
2017,3,2017-09-24,NE,HOU,36,33
2017,3,2017-09-24,MIN,TB,34,17
2017,3,2017-09-24,PHI,NYG,27,24
2017,3,2017-09-24,TEN,SEA,33,27
2017,3,2017-09-24,GB,CIN,27,24
2017,3,2017-09-24,LAC,KC,10,24
2017,3,2017-09-24,WAS,LV,27,10
2017,3,2017-09-25,ARI,DAL,17,28
2017,4,2017-09-28,GB,CHI,35,14
2017,4,2017-10-01,MIA,NO,0,20
2017,4,2017-10-01,ATL,BUF,17,23
2017,4,2017-10-01,NE,CAR,30,33
2017,4,2017-10-01,CLE,CIN,7,31
2017,4,2017-10-01,DAL,LAR,30,35
2017,4,2017-10-01,MIN,DET,7,14
2017,4,2017-10-01,HOU,TEN,57,14
2017,4,2017-10-01,NYJ,JAX,23,20
2017,4,2017-10-01,BAL,PIT,9,26
2017,4,2017-10-01,ARI,SF,18,15
2017,4,2017-10-01,TB,NYG,25,23
2017,4,2017-10-01,LAC,PHI,24,26
2017,4,2017-10-01,DEN,LV,16,10
2017,4,2017-10-01,SEA,IND,46,18
2017,4,2017-10-02,KC,WAS,29,20
2017,5,2017-10-05,TB,NE,14,19
2017,5,2017-10-08,MIA,TEN,16,10
2017,5,2017-10-08,CIN,BUF,20,16
2017,5,2017-10-08,DET,CAR,24,27
2017,5,2017-10-08,CLE,NYJ,14,17
2017,5,2017-10-08,IND,SF,26,23
2017,5,2017-10-08,PHI,ARI,34,7
2017,5,2017-10-08,PIT,JAX,9,30
2017,5,2017-10-08,NYG,LAC,22,27
2017,5,2017-10-08,LV,BAL,17,30
2017,5,2017-10-08,LAR,SEA,10,16
2017,5,2017-10-08,DAL,GB,31,35
2017,5,2017-10-08,HOU,KC,34,42
2017,5,2017-10-09,CHI,MIN,17,20
2017,6,2017-10-12,CAR,PHI,23,28
2017,6,2017-10-15,ATL,MIA,17,20
2017,6,2017-10-15,BAL,CHI,24,27
2017,6,2017-10-15,HOU,CLE,33,17
2017,6,2017-10-15,NO,DET,52,38
